Actuacion de los payasos Potxin eta Patxin;Actividad infantil;13/02/2018;13/02/2018;35;Euskera;Arrasate/Mondragon
Actuacion del grupo de coros y danzas Virgen de Guadalupe;Danza;23/09/2018;23/09/2018;Gratis;Euskera / Espanyol;Urnieta
Actuacion Escuela Municipal de Danza de Amurrio;Danza;16/06/2018;16/06/2018;27;Espanyol;Amurrio
AcustiCBAs: Crazy Sandy;Concierto;23/02/2018;23/02/2018;Gratis;Espanyol;Irun
Adarra Saria 2018: Anari;Concierto;21/06/2018;21/06/2018;22;Euskera;Donostia / San Sebastian
Adarretatik 2018 - Festival de Musica de Zarautz;Festivales (Gazteinformazioa);20/07/2018;22/07/2018;20;Espanyol;Zarautz
Adarretatik zintzilik;Teatro;04/04/2018;04/04/2018;18;Euskera;Aulesti
Adarretatik zintzilik;Teatro;09/03/2018;09/03/2018;35;Euskera;Zaldibar
Adarretatik zintzilik;Teatro;03/03/2018;03/03/2018;35;Euskera;Ciboure
Adaxka Dantza Taldea;Danza;24/03/2018;24/03/2018;18;Espanyol;Irun
ADEL 2018 - Laboratorio de las artes escenicas en euskera de Artedrama;Festivales (Gazteinformazioa);02/04/2018;07/04/2018;18;Euskera;Aulesti
Adi-adi, izan hadi! ikusgarria;Bertsolarismo;06/10/2018;06/10/2018;15;Euskera;Saint-Pee-sur-Nivelle
Adin adin bertso ekitaldi berezia: Ainhoa Agirreazaldegi + Andoni Eganya;Bertsolarismo;28/11/2018;28/11/2018;10;Euskera;Bergara
Adin adin bertso ekitaldi berezia: Amaia Agirre + Anjel Mari Penyagarikano;Bertsolarismo;13/11/2018;13/11/2018;10;Euskera;Tolosa
Adin adin bertso ekitaldi berezia: Amaia Agirre + Sebastian Lizaso;Bertsolarismo;11/12/2018;11/12/2018;10;Euskera;Zestoa
Adin adin bertso ekitaldi berezia: Andoni Eganya + Alaia Martin;Bertsolarismo;07/11/2018;07/11/2018;10;Euskera;Errenteria
Adin adin bertso ekitaldi berezia: Andoni Eganya + Ane Labaka Mayoz;Bertsolarismo;13/12/2018;13/12/2018;10;Euskera;Donostia / San Sebastian
Adin adin bertso ekitaldi berezia: Ane Labaka Mayoz + Anjel Mari Penyagarikano;Bertsolarismo;05/12/2018;05/12/2018;10;Euskera;Usurbil
Adin adin bertso ekitaldi berezia: Eneritz Artetxe Eizagirre + Sebastian Lizaso;Bertsolarismo;20/11/2018;20/11/2018;10;Euskera;Azkoitia
Adin adin bertso ekitaldi berezia: Exteban Martiarena + Jon Martin;Bertsolarismo;21/11/2018;21/11/2018;10;Euskera;oiartzun
Adin adin bertso ekitaldi berezia: Inyaki Murua + German Urteaga Garmendia;Bertsolarismo;30/11/2018;30/11/2018;10;Euskera;Beasain
Adin adin bertso ekitaldi berezia: Inyaki Murua + German Urteaga Garmendia;Bertsolarismo;09/11/2018;09/11/2018;10;Euskera;Lazkao
Adin adin bertso ekitaldi berezia: Juan Jose Eizmendi Loidisaletxe II + Benyat Lizaso;Bertsolarismo;06/11/2018;06/11/2018;10;Euskera;Azpeitia
Adin adin bertso ekitaldi berezia: Maialen Akizu + Andoni Eganya;Bertsolarismo;05/12/2018;05/12/2018;10;Euskera;Segura
Adin adin bertso ekitaldi berezia: Maider Arregi Markuleta + Sebastian Lizaso;Bertsolarismo;15/11/2018;15/11/2018;10;Euskera;Arrasate/Mondragon
Adin adin bertso ekitaldi berezia: oihana Iguaran + Sebastian Lizaso;Bertsolarismo;14/11/2018;14/11/2018;10;Euskera;Tolosa
Adio;Danza;23/08/2018;23/08/2018;22;Espanyol;onyati
Adios Arturo;Teatro;11/08/2018;09/09/2018;22;Espanyol;Bilbao
Adios Arturo;Teatro;28/06/2018;14/07/2018;22;Espanyol;Pamplona/Irunya
Adios Arturo;Teatro;26/07/2018;29/07/2018;34;Espanyol;Vitoria-Gasteiz
Adios Peter Pan;Actividad infantil;24/11/2018;24/11/2018;10;Espanyol;Barakaldo
Adixkideak;Concierto;09/12/2018;09/12/2018;10;Euskera;Anglet
Adixkideak;Concierto;22/08/2018;22/08/2018;20;Euskera;Arcangues
Adixkideak;Concierto;18/07/2018;18/07/2018;20;Euskera;Arcangues
Adixkideak;Concierto;12/06/2018;12/06/2018;27;Euskera;Ascain
Adixkideak;Concierto;11/05/2018;11/05/2018;27;Euskera;Cambo-les-Bains
Adixkideak ta konpainia;Concierto;25/05/2018;25/05/2018;27;Euskera;Anglet
Adoro;Teatro;18/07/2018;18/07/2018;20;Espanyol;Vitoria-Gasteiz
Adriana olmedo & The Disappointments: Voces;Concierto;03/11/2018;03/11/2018;9;Espanyol;Castejon
Afagi & Ai Do Project: Invisible Beauty;Danza;12/09/2018;12/09/2018;Gratis;Espanyol;Donostia / San Sebastian
Afamada orquestina Dj + Bazkaria + Velozet + Capsula + Belako + Disco Bambinos;Concierto;25/08/2018;25/08/2018;Gratis;Espanyol;Hondarribia
Aferak bertso-dinamika (bazkaria): Miren Amuriza + Benyat Gaztelumendi + Julio Soto;Bertsolarismo;24/02/2018;24/02/2018;35;Euskera;Bilbao
Aferak bertso-dinamika Deustun;Bertsolarismo;25/10/2018;25/10/2018;15;Euskera;Bilbao
Aferak bertso-ekimena;Bertsolarismo;20/12/2018;20/12/2018;10;Euskera;Bilbao
Aferim!;Proyeccion audiovisual;06/11/2018;06/11/2018;34;Espanyol;Bilbao
AFNDanza: Musica para salvar vidas;Danza;20/12/2018;20/12/2018;10;Espanyol;Vitoria-Gasteiz
africa con nombre de mujer;Exposicion;19/02/2018;04/03/2018;35;Espanyol;Gorliz
africa con nombre de mujer;Exposicion;05/03/2018;28/03/2018;35;Espanyol;Barakaldo
Afu-Ra + Mike L & Javi D;Concierto;06/07/2018;06/07/2018;22;Ingles;Vitoria-Gasteiz
Agate Deuna;Danza;28/09/2018;28/09/2018;15;Espanyol;Vitoria-Gasteiz
Agoraphobia;Concierto;04/10/2018;04/10/2018;6;Ingles;Bilbao
Agoraphobia + BackBone;Concierto;17/05/2018;17/05/2018;9;Espanyol;Laudio/Llodio
AgorriJazz 2018 - Festival de Jazz de Plentzia;Festivales (Gazteinformazioa);17/08/2018;18/08/2018;Gratis;Espanyol;Plentzia
Agorrila;Danza;28/10/2018;28/10/2018;10;Espanyol;Ermua
Agorrila;Danza;14/04/2018;14/04/2018;12;Espanyol;Azpeitia
Agorrila + Hariak + El Amor No Dura Para Siempre (Romeos Y Julietas);Danza;14/04/2018;15/04/2018;18;Espanyol;Bergara
Agridulce;Teatro;16/07/2018;16/07/2018;20;Espanyol;Vitoria-Gasteiz
Agrupacion Lirica Itsaso;Concierto;28/12/2018;28/12/2018;Gratis;Euskera / Espanyol;Urnieta
Agua;Danza;18/05/2018;19/05/2018;27;Espanyol;Leioa
Agur eta dolore;Teatro;07/10/2018;07/10/2018;15;Euskera;Pasaia
Agur eta dolore;Teatro;15/10/2018;15/10/2018;34;Euskera;Pamplona/Irunya
Agur Itaka, clausura de la exposicion Black is Beltza;otros;18/11/2018;18/11/2018;10;Espanyol;Donostia / San Sebastian
Aguraingo Musika Banda: Concierto de invierno;Concierto;20/01/2018;20/01/2018;35;Espanyol;Agurain/Salvatierra
Agurtzane Anduetza: Aireak Zugarramurditik;otros;24/05/2018;24/05/2018;27;Euskera;Vitoria-Gasteiz
Agustin Jimenez;Teatro;13/01/2018;13/01/2018;35;Espanyol;Irun
Agustin Jimenez & Maribel Salas: Monologos 10;Teatro;21/06/2018;21/06/2018;Gratis;Espanyol;Leioa
Agustin Jimenez y Maribel Salas: Monologos 10;Teatro;01/07/2018;01/07/2018;27;Euskera;Abanto y Ciervana-Abanto Zierbena
Agustin Jimenez: Quien soy yo?;Teatro;24/02/2018;24/02/2018;9;Espanyol;Urduliz
Agustin Jimenez: Quien soy?;Teatro;23/03/2018;23/03/2018;12;Espanyol;Lekeitio
Agustin Jimenez: Curso de interpretacion;Teatro;21/09/2018;21/09/2018;12;Espanyol;Ermua
Aguxtin Alkhat;Concierto;25/10/2018;25/10/2018;15;Euskera;Ciboure
Aguxtin Alkhat;Concierto;20/05/2018;20/05/2018;27;Euskera;Ascain
Aguxtin Alkhat & Julien Labat;Concierto;24/08/2018;24/08/2018;15;Euskera;Bayonne
Aguxtin Alkhat & Julien Labat;Concierto;25/08/2018;25/08/2018;15;Euskera;Hasparren
Aguxtin Alkhat & Julien Labat;Concierto;30/08/2018;30/08/2018;15;Euskera;Hendaye
Aguxtin Alkhat & Julien Labat;Concierto;17/08/2018;17/08/2018;20;Euskera;Sare
Aguxtin Alkhat & Julien Labat;Concierto;03/08/2018;03/08/2018;20;Euskera;Larressore
Aguxtin Alkhat & Julien Labat;Concierto;14/07/2018;14/07/2018;20;Euskera;Hasparren
Aguxtin Alkhat & Julien Labat;Concierto;16/06/2018;16/06/2018;27;Euskera;Urt
Aguxtin Alkhat & Julien Labat;Concierto;21/06/2018;21/06/2018;27;Euskera;Hasparren
Aguxtin Alkhat & Julien Labat;Concierto;08/02/2018;08/02/2018;35;Euskera;Bayonne
Aguxtin Alkhat & taldea;Concierto;22/09/2018;22/09/2018;15;Euskera;Saint-Jean-de-Luz
Aguxtin Alkhat & Taldea;Concierto;19/08/2018;19/08/2018;20;Euskera;Itxassou
Aguxtin Errotabehere Jean Errecart: Amikuzeko aldaketa 1945ko gerla ondoan;Conferencia;13/11/2018;13/11/2018;10;Euskera;Bayonne
Ahanzturaren lorratza;Danza;26/05/2018;26/05/2018;12;Espanyol;Pamplona/Irunya
Ahora bailo yo?;Danza;24/03/2018;25/03/2018;18;Espanyol;Bilbao
Ahora o nunca;Proyeccion audiovisual;24/05/2018;24/05/2018;Gratis;Espanyol;Sopela
Ahora todo es noche;Teatro;08/11/2018;08/11/2018;9;Espanyol;Vitoria-Gasteiz
Ahora todo es noche (Liquidacion de existencias);Teatro;04/03/2018;04/03/2018;12;Espanyol;Pamplona/Irunya
Ahotsenean elkartuko gara;Jornada;24/03/2018;24/03/2018;Gratis;Euskera;onyati
Ahoz;Concierto;30/08/2018;30/08/2018;15;Euskera;Saint-Palais
Ahoz;Concierto;12/07/2018;12/07/2018;20;Euskera;Anglet
Ahoz Aho 2018 - Festival Internacional de la oralidad;Festivales (Gazteinformazioa);23/02/2018;17/03/2018;35;Euskera / Espanyol;Tolosa
Ahozko euskal literatura: generoak eta adibideak;otros;11/01/2018;11/01/2018;35;Euskera;Bayonne
Ahozkotasuna egun;otros;12/04/2018;12/04/2018;27;Euskera;Bayonne
Ahozkotasunaz bi gogoeta;otros;14/06/2018;14/06/2018;27;Euskera;Bayonne
Aiaraldeko Soinu Sistema + Aiala + Euskal Dub Etxea + Bassherri Sound System;Concierto;03/09/2018;03/09/2018;Gratis;Espanyol;Lekeitio
Aida;Teatro;17/03/2018;17/03/2018;18;Espanyol;Irun
AIKo Taldea;Danza;31/03/2018;01/04/2018;18;Espanyol;Bilbao
AIKo Taldea;Danza;08/12/2018;08/12/2018;8;Espanyol;Bilbao
AIKo Taldea;Danza;10/11/2018;10/11/2018;8;Espanyol;Bilbao
AIKo Taldea: Dantzapoteoa;otros;23/08/2018;23/08/2018;Gratis;Espanyol;Bilbao
Aimar Perez Gali: A Post-Believe Manifesto. Delta + Accumulating;Danza;17/10/2018;17/10/2018;9;Espanyol;Bilbao
Ainara LeGardon & Banda;Concierto;25/05/2018;25/05/2018;9;Espanyol;Berriz
Ainara LeGardon (con banda);Concierto;20/09/2018;20/09/2018;12;Euskera;Bilbao
Ainara Legardon + Hatxe;Concierto;26/05/2018;26/05/2018;12;Espanyol;Donostia / San Sebastian
Aingeruekin solasean liburuaren aurkezpena;Conferencia;08/12/2018;08/12/2018;10;Euskera;Ciboure
Aingeruekin solasean liburuaren aurkezpena;Conferencia;20/03/2018;20/03/2018;35;Euskera;Ustaritz
Ainhoa eta ainhoarrak, atzo eta gaur;Conferencia;23/11/2018;23/11/2018;10;Euskera;Ainhoa
Ainhoa Zuazua + Ruben Fernandez Aguirre;Concierto;12/02/2018;12/02/2018;22;Frances;Bilbao
Ainhoa Zubillaga + Inyaki Salvador: Voces de cine;Concierto;27/04/2018;27/04/2018;12;Euskera / Espanyol;Tolosa
Aire de Paris;Teatro;30/04/2018;30/04/2018;Gratis;Espanyol;Karrantza Harana/Valle de Carranza
Aire fresko;Exposicion;06/06/2018;27/06/2018;Gratis;Espanyol;Vitoria-Gasteiz
Aire hemendik;Teatro;08/06/2018;08/06/2018;12;Euskera;Tolosa
Aires de Extremadura;Concierto;23/08/2018;23/08/2018;Gratis;Espanyol;Bilbao
Aita Garayoa korua + Pottoroak;Concierto;27/12/2018;27/12/2018;10;Euskera;Anglet
Aita Manuelen ipuinak;Actividad infantil;21/11/2018;21/11/2018;10;Euskera;Donostia / San Sebastian
Aitor Etxebarria Ensemble: Markak;Concierto;05/10/2018;05/10/2018;9;Euskera;Pamplona/Irunya
Aitor Etxebarria: Gernika. Markak;Proyeccion audiovisual;07/06/2018;07/06/2018;Gratis;Espanyol;Arrasate/Mondragon
Aitor M. Vinagret: Frio;Teatro;19/11/2018;19/11/2018;8;Espanyol;Vitoria-Gasteiz
Aitzina Folk Festival 2018;Festivales (Gazteinformazioa);01/12/2018;29/12/2018;10;Espanyol;Vitoria-Gasteiz
Aitzpea Leizaola: Gerra ondorengo memoria ahozko testigantzen bidez;Conferencia;15/03/2018;15/03/2018;18;Euskera;Bayonne
Aiziritzeko kabalkada;Danza;18/02/2018;18/02/2018;35;Euskera;Aicirits-Camou-Suhast
Aizkoa;Concierto;16/11/2018;16/11/2018;10;Euskera;Anglet
Aizkoa;Concierto;27/07/2018;27/07/2018;20;Euskera;Bayonne
Aizkorak Zorroztu + Zazkel;Concierto;06/10/2018;06/10/2018;6;Euskera;Bilbao
Aizu! Zu..zer izango zara?;Teatro;27/10/2018;27/10/2018;15;Euskera;Agurain/Salvatierra
Akabu: Erlojuari begira;Concierto;05/12/2018;05/12/2018;Gratis;Euskera;Durango
AKAdantz 2018;Danza;24/02/2018;24/02/2018;34;Espanyol;Elorrio
Akanpada;otros;08/09/2018;08/09/2018;Gratis;Espanyol;Huarte/Uharte
Akari;Danza;07/04/2018;07/04/2018;40;Espanyol;Donostia / San Sebastian
Akari;Danza;03/06/2018;03/06/2018;9;Espanyol;Vitoria-Gasteiz
Akatz;Concierto;05/01/2018;05/01/2018;12;Espanyol;Bilbao
Akauzazte;Concierto;14/04/2018;14/04/2018;9;Euskera;Bilbao
Akelarrea;Danza;21/06/2018;21/06/2018;Gratis;Espanyol;Donostia / San Sebastian
Akelarreko dantzarien besta;Danza;23/06/2018;23/06/2018;27;Euskera;Hendaye
Akerbeltz Bertso Txapelketa;Bertsolarismo;20/01/2018;20/01/2018;35;Euskera;Markina-Xemein
Akordeoi Eguna;Concierto;25/05/2018;25/05/2018;27;Euskera;Ascain
Akordeoi Eguna;Festivales (Gazteinformazioa);26/05/2018;26/05/2018;27;Euskera;Ascain
Akullu;Danza;30/09/2018;30/09/2018;15;Euskera;Pasaia
Akullu;Danza;22/09/2018;22/09/2018;15;Euskera;Hendaye
Akullu;Danza;29/09/2018;29/09/2018;15;Euskera;Bayonne
"Al abrir la ventana; escenas de la vida corriente, exposicion de pintura de Ramon Echavarri";Exposicion;02/02/2018;01/03/2018;35;Espanyol;Vitoria-Gasteiz
Al aire libre, exposicion de acuarelas de Pedro oses;Exposicion;16/05/2018;01/07/2018;27;Espanyol;Pamplona/Irunya
Al aire, patos;Actividad infantil;11/11/2018;11/11/2018;40;Espanyol;Zalla
Al calor del invierno;Concierto;21/12/2018;21/12/2018;22;Espanyol;Vitoria-Gasteiz
Al dente;Teatro;05/10/2018;05/10/2018;9;Euskera;Zumarraga
Al Dual + Jake La Botz;Concierto;19/05/2018;19/05/2018;22;Ingles;Vitoria-Gasteiz
Al Mckay?s Earth, Wind & Fire Experience + Hudson;Concierto;18/07/2018;18/07/2018;6;Espanyol;Vitoria-Gasteiz
Al otro lado de la cuerda;Proyeccion audiovisual;30/11/2018;30/11/2018;Gratis;Espanyol;Urnieta
Al otro lado del espejo;Proyeccion audiovisual;06/11/2018;06/11/2018;10;Espanyol;Vitoria-Gasteiz
Ala.Ni;Concierto;16/10/2018;16/10/2018;22;Ingles;Donostia / San Sebastian
Alabama Gospel Choir;Concierto;07/01/2018;07/01/2018;6;Espanyol;Bilbao
ALADDIN;Teatro;28/12/2018;28/12/2018;10;Espanyol;Balmaseda
Aladdin;Teatro;28/12/2018;28/12/2018;12;Espanyol;Balmaseda
Alai Abesbatza;Concierto;20/07/2018;20/07/2018;20;Euskera / Espanyol;Eskoriatza
Alaiak;Concierto;13/10/2018;13/10/2018;15;Euskera;Saint-Palais
Alas en el objetivo, exposicion fotografica del Grupo Local de SEo Betsaide;Exposicion;04/11/2018;14/11/2018;10;Espanyol;Vitoria-Gasteiz
Alas en el objetivo, exposicion fotografica del Grupo Local de SEo Betsaide;Exposicion;14/10/2018;28/10/2018;15;Espanyol;Vitoria-Gasteiz
Alas en el objetivo, exposicion fotografica del Grupo Local de SEo Betsaide;Exposicion;30/09/2018;13/10/2018;15;Espanyol;Vitoria-Gasteiz
Alas en el objetivo, exposicion fotografica del Grupo Local de SEo Betsaide;Exposicion;17/09/2018;29/09/2018;15;Espanyol;Vitoria-Gasteiz
Alas en el objetivo, exposicion fotografica del Grupo Local de SEo Betsaide;Exposicion;02/09/2018;15/09/2018;20;Espanyol;Vitoria-Gasteiz
Alba Ventura (piano);Concierto;10/04/2018;10/04/2018;6;Espanyol;Pamplona/Irunya
Alba y sus amigas;Teatro;25/05/2018;25/05/2018;34;Espanyol;Pamplona/Irunya
Alber Solo;Concierto;27/01/2018;27/01/2018;35;Espanyol;Bilbao
Albericola;Concierto;08/06/2018;08/06/2018;9;Espanyol;Bilbao
Albericola;Concierto;28/07/2018;28/07/2018;Gratis;Espanyol;Donostia / San Sebastian
Albericola + Jam Session;Concierto;08/06/2018;08/06/2018;9;Espanyol;Bilbao
Albert Boadella: El sermon del bufon;Teatro;23/11/2018;24/11/2018;22;Espanyol;Bilbao
Albert Boadella: El sermon del bufon;Teatro;10/03/2018;10/03/2018;22;Espanyol;Barakaldo
Albert Sanz & Javier Colina: Na Carreira;Concierto;22/02/2018;22/02/2018;22;Espanyol;Bilbao
Alberti, un mar de versos;Teatro;06/10/2018;06/10/2018;6;Espanyol;Eibar
Alberti, un mar de versos (suspendido);Teatro;14/05/2018;14/05/2018;Gratis;Espanyol;Eibar
Alberto Arteta 4tet;Concierto;31/05/2018;31/05/2018;22;Espanyol;Bilbao
Alberto Arteta quintet;Concierto;16/02/2018;16/02/2018;40;Espanyol;Elorrio
Alberto Giacometti. Retrospectiva;Exposicion;19/10/2018;24/02/2019;15;Espanyol;Bilbao
Alberto Rodriguez Purroy;Concierto;22/11/2018;22/11/2018;10;Espanyol;Pamplona/Irunya
Alberto Saavedra (1951-2017) ? in memoriam;Exposicion;26/10/2018;02/12/2018;15;Espanyol;Donostia / San Sebastian
Alberto San Juan + Fernando Egozcue: Espanya ingobernable;Teatro;26/05/2018;27/05/2018;22;Espanyol;Bilbao
Alberto San Juan + Fernando Egozcue: Espanya ingobernable;Teatro;04/05/2018;04/05/2018;9;Espanyol;Zumarraga
Alberto San Juan + Fernando Egozcue: Espanya ingobernable;Teatro;24/03/2018;24/03/2018;9;Espanyol;Zizur Mayor/Zizur Nagusia
Alboka;Concierto;07/06/2018;07/06/2018;Gratis;Euskera;Pamplona/Irunya
Alboka + Capercaillie;Concierto;29/12/2018;29/12/2018;34;Espanyol;Vitoria-Gasteiz
Alboka: Lurra, Ur, Haize;Concierto;13/12/2018;13/12/2018;9;Euskera;Hernani
Aldakan Beltz;Concierto;18/03/2018;18/03/2018;34;Espanyol;Urkabustaiz
Aldaket-Art, exposicion de Ander ortiz de Murua;Exposicion;16/11/2018;30/11/2018;Gratis;Espanyol;Villabona
Alde edo Alde;Exposicion;03/07/2018;24/07/2018;Gratis;Euskera;Donostia / San Sebastian
Alde edo Alde;Exposicion;02/03/2018;22/03/2018;35;Euskera / Espanyol;Donostia / San Sebastian
Alde edo alde, exposicion de Bagera Elkartea;Exposicion;03/12/2018;28/12/2018;10;Espanyol;Donostia / San Sebastian
Alderanzteak. Disertaciones en el espacio,exposicion de Pilar Soberon;Exposicion;14/12/2018;19/01/2019;10;Espanyol;Bilbao
Alegiazko gaixoa;Teatro;27/06/2018;28/06/2018;27;Euskera;Zestoa
Alegoria se escribe sin cuerpo, exposicion de pintura de Veva Linaza;Exposicion;19/01/2018;04/02/2018;35;Espanyol;Zumaia
Alejandro Escovedo & Band + Don Antonio;Concierto;17/10/2018;17/10/2018;22;Ingles;Bilbao
Alejandro Garmendia. Paisajes, enigma y melancolia;Exposicion;02/03/2018;27/05/2018;35;Espanyol;Donostia / San Sebastian
Alejandro Jodorowsky: Cabaret mistico;otros;11/04/2018;12/04/2018;34;Espanyol;Pamplona/Irunya
Alerta;Concierto;01/06/2018;01/06/2018;27;Espanyol;Zaldibar
Alerta + Stronger Together + Baserriko ollaxkue Labien;Concierto;05/10/2018;05/10/2018;Gratis;Espanyol;Amorebieta-Etxano
Alex Artzelus Garaziko euskara;Conferencia;30/11/2018;30/11/2018;10;Euskera;Saint-Jean-Pied-de-Port
Alex Rodriges Dopazo: Historias de una pluma sin tinta;Conferencia;05/11/2018;05/11/2018;Gratis;Espanyol;Urnieta
Alexandra Greffin-Klein;Concierto;29/11/2018;29/11/2018;Gratis;Espanyol;Vitoria-Gasteiz
Alexandra Greffin-Klein + Alexis Descharmes;Concierto;01/12/2018;01/12/2018;Gratis;Espanyol;Vitoria-Gasteiz
Alexandre Tharaud;Concierto;06/08/2018;06/08/2018;14;Espanyol;Donostia / San Sebastian
Ali Baba eta 40 lapurrak;Actividad infantil;22/04/2018;22/04/2018;6;Euskera;Villabona
Aliados;Proyeccion audiovisual;03/02/2018;03/02/2018;Gratis;Euskera;Berango
Alicia a traves del espejo, exposicion de ilustraciones de Fernando Vicente;Exposicion;23/10/2018;30/11/2018;15;Espanyol;Donostia / San Sebastian
Alicia Amo, soprano - Musica Boscareccia (Ciclo de Camara del Principal 2018);Concierto;27/02/2018;27/02/2018;9;Espanyol;Vitoria-Gasteiz
Alicia despues de Alicia;Teatro;19/05/2018;19/05/2018;12;Espanyol;Amurrio
Alicia despues de Alicia;Teatro;10/03/2018;10/03/2018;12;Espanyol;Donostia / San Sebastian
Alicia despues de Alicia;Teatro;03/03/2018;03/03/2018;14;Espanyol;Gernika-Lumo
Alicia despues de Alicia;Teatro;05/05/2018;05/05/2018;22;Espanyol;Barakaldo
Alicia despues de Alicia;Teatro;23/02/2018;23/02/2018;22;Espanyol;Vitoria-Gasteiz
Alicia despues de Alicia;Teatro;09/03/2018;09/03/2018;9;Espanyol;Leioa
Alicia despues de Alicia;Teatro;19/01/2018;19/01/2018;9;Espanyol;Eibar
Alicia despues de Alicia;Teatro;28/01/2018;28/01/2018;9;Espanyol;Durango
Alicia despues de Alicia;Teatro;16/02/2018;16/02/2018;9;Espanyol;Amorebieta-Etxano
Alicia despues de Alicia;Teatro;25/02/2018;25/02/2018;9;Espanyol;Errenteria
Alicia en el Pais de las Maravillas;Actividad infantil;28/12/2018;28/12/2018;9;Espanyol;Pamplona/Irunya
Alicia en el pais de las maravillas: El musical;Actividad infantil;03/01/2018;03/01/2018;22;Espanyol;Bilbao
Alicia Griffiths;Concierto;21/11/2018;21/11/2018;10;Espanyol;Pamplona/Irunya
Alicia y las ciudades invisibles;Teatro;02/12/2018;02/12/2018;6;Espanyol;Baranyain/Baranyain
Alide Sans;Concierto;18/07/2018;18/07/2018;20;Espanyol;Vitoria-Gasteiz
Aliste, mitos y ritos, exposicion fotografica de Felix Marban;Exposicion;04/05/2018;27/05/2018;27;Espanyol;Eibar
Alize Mendizabal;Concierto;05/08/2018;05/08/2018;Gratis;Espanyol;Ataun
Alizia lurralde miresgarrian;Actividad infantil;25/11/2018;25/11/2018;10;Euskera;Villabona
Alizia lurralde miresgarrian;Actividad infantil;11/03/2018;11/03/2018;34;Euskera;Durango
Alizia lurralde miresgarrian;Actividad infantil;26/01/2018;26/01/2018;34;Euskera;Berriz
Alizia lurralde miresgarrian;Actividad infantil;07/01/2018;07/01/2018;34;Euskera;Igorre
Alizia lurralde miresgarrian;Actividad infantil;03/03/2018;03/03/2018;34;Euskera;Lasarte-oria
Alizia lurralde miresgarrian;Actividad infantil;27/04/2018;27/04/2018;40;Euskera;Bermeo
Alizia lurralde miresgarrian;Actividad infantil;14/01/2018;14/01/2018;40;Euskera;Zumaia
Alizia lurralde miresgarrian;Actividad infantil;09/02/2018;09/02/2018;40;Euskera;Sopela
Alizia lurralde miresgarrian;Actividad infantil;29/12/2018;29/12/2018;40;Euskera;Ermua
Alizia lurralde miresgarrian;Actividad infantil;10/03/2018;10/03/2018;40;Euskera;Azkoitia
Alizia lurralde miresgarrian;Actividad infantil;25/02/2018;25/02/2018;40;Euskera;Santurtzi
Alizia lurralde miresgarrian;Actividad infantil;21/01/2018;21/01/2018;40;Euskera;Amurrio
Alizia lurralde miresgarrian;Actividad infantil;13/01/2018;13/01/2018;6;Euskera;Tolosa
Alizia lurralde miresgarrian;Actividad infantil;18/01/2018;18/01/2018;6;Euskera;Mungia
Alizia lurralde miresgarrian;Teatro;28/01/2018;28/01/2018;6;Euskera;Getxo
Alizia Musikala;Actividad infantil;29/12/2018;29/12/2018;34;Euskera;Bilbao
Alizia musikala. Herrialde miresgarrian badago wifia;Teatro;17/03/2018;17/03/2018;12;Euskera;Antzuola
